,,Lot Area,Lot Shape,Land Slope,Overall Qual,Overall Cond,Mas Vnr Area,Exter Cond,Bsmt Cond,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Electrical,Low Qual Fin SF,Gr Liv Area,Bsmt Half Bath,Half Bath,Kitchen AbvGr,Functional,Fireplace Qu,Garage Qual,Paved Drive,Pool QC,Misc Val,Mo Sold,bsmt_fin_sf,yr_since_remod,porch_area,wood_deck,open_porch,enclosed_porch,3ssn_porch,screen_porch,large_house,SalePrice,Bsmt Exposure,Garage Finish,Foundation,House Style,Mas Vnr Type,Bldg Type,MS Zoning,Alley,Land Contour,Sale Type,Roof Style,Exterior 1st
test,71,23303,-1,0,8,5,20.0,1,1,3,0,3,0,0,2520,0.0,1,1,3,2,1,0,0,0,6,1230.0,2,465,True,True,False,False,False,False,0.0,1,1,PConc,2Story,Stone,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,72,25485,-1,0,6,4,423.0,-1,2,-2,-1,1,0,0,1560,0.0,1,1,3,1,1,0,0,0,5,1560.0,47,659,False,True,True,False,False,False,0.0,-1,-1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,Wd Sdng
test,73,10784,-1,0,7,5,76.0,1,1,0,0,2,0,0,1472,0.0,1,1,3,1,1,0,0,0,5,0.0,15,164,True,False,False,False,False,False,0.0,-2,-1,PConc,SLvl,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
test,74,8510,-1,0,5,7,178.0,1,1,2,0,3,0,0,1050,0.0,1,1,3,0,1,0,0,0,7,500.0,38,0,False,False,False,False,False,False,0.0,-2,-2,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,Plywood
test,75,17871,-1,0,6,5,359.0,1,1,2,0,-1,0,0,1724,0.0,1,1,3,2,1,0,0,0,6,528.0,33,0,False,False,False,False,False,False,0.0,1,-1,CBlock,SLvl,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
test,76,21750,0,0,5,4,75.0,-1,0,0,0,1,0,0,1771,0.0,0,1,2,1,1,0,0,0,11,0.0,3,0,False,False,False,False,False,False,0.0,none,-2,Slab,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,HdBoard
test,77,9510,0,0,6,5,161.0,1,1,2,0,3,0,0,1207,0.0,1,1,3,0,1,0,0,0,5,701.0,21,240,False,True,False,False,False,False,0.0,-2,-1,CBlock,1Story,BrkCmn,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
test,78,8339,-1,0,5,7,0.0,1,0,0,0,1,0,0,882,0.0,0,1,3,0,1,0,0,1200,7,0.0,48,0,False,False,False,False,False,False,0.0,none,-1,Slab,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
test,79,14828,-1,0,9,5,674.0,1,1,3,0,3,0,0,1780,0.0,0,1,3,2,1,0,0,0,8,1383.0,1,212,True,True,False,False,False,False,0.0,2,1,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,MetalSd
test,80,8749,0,0,7,5,100.0,1,1,0,0,3,0,0,1459,0.0,0,1,3,2,1,0,0,0,9,0.0,5,231,True,True,False,False,False,False,0.0,-2,-1,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,81,9140,0,0,6,5,0.0,1,1,1,0,-1,0,0,1107,0.0,0,1,3,0,1,0,0,0,4,308.0,35,256,False,True,False,False,True,False,0.0,-1,-2,BrkTil,1.5Fin,None,1Fam,RM,none,HLS,COD,Gable,Wd Sdng
test,82,3600,0,0,5,7,0.0,2,-1,-1,0,2,0,0,1358,0.0,1,1,3,2,1,0,0,0,7,316.0,2,32,False,True,False,False,False,False,0.0,-2,-2,BrkTil,2Story,None,1Fam,RM,Grvl,Lvl,WD ,Gambrel,VinylSd
test,83,8777,0,0,4,6,0.0,2,1,-1,1,2,0,0,1436,0.0,0,1,2,0,1,0,0,420,10,510.0,6,147,True,False,False,False,False,False,0.0,-2,-2,CBlock,2Story,None,1Fam,RL,none,Bnk,WD ,Gable,Plywood
test,84,12798,-1,-1,6,5,0.0,1,1,3,0,2,0,0,1688,0.0,1,1,3,0,1,0,0,400,5,462.0,11,702,True,True,True,False,False,False,0.0,2,-1,PConc,2Story,None,1Fam,RL,none,HLS,WD ,Gable,VinylSd
test,85,12704,0,0,8,5,306.0,1,1,0,0,3,0,0,2042,0.0,1,1,3,2,1,0,0,0,8,0.0,0,90,False,True,False,False,False,False,0.0,-2,-1,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,New,Hip,VinylSd
test,86,7480,0,0,5,6,0.0,1,1,2,0,1,0,0,876,0.0,0,1,3,0,1,0,0,0,6,480.0,38,0,False,False,False,False,False,False,0.0,1,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,Wd Sdng
test,87,16500,0,0,6,5,509.0,1,1,3,0,-1,0,0,1320,1.0,0,1,3,2,1,0,0,0,5,962.0,38,20,False,True,False,False,False,False,0.0,1,-1,CBlock,SFoyer,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,HdBoard
test,88,16669,-1,0,8,6,653.0,1,1,0,0,1,0,0,1707,0.0,1,1,3,1,1,0,0,0,1,0.0,25,638,True,True,False,False,False,False,0.0,-2,-1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,Plywood
test,89,8064,0,0,6,7,0.0,1,1,-2,0,1,0,431,1495,0.0,0,1,3,0,1,0,0,0,8,120.0,15,216,True,True,False,False,False,False,0.0,-2,-2,CBlock,1.5Fin,None,1Fam,RL,none,Lvl,COD,Gable,MetalSd
test,90,7758,-1,0,5,7,0.0,2,1,2,0,2,0,0,999,0.0,0,1,3,0,1,0,0,0,3,588.0,6,132,False,True,False,False,False,False,0.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
test,91,11767,0,0,4,7,0.0,1,1,0,0,2,0,0,1346,0.0,1,1,1,0,-1,0,0,0,5,0.0,7,192,True,True,False,False,False,False,0.0,-2,-2,CBlock,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
test,92,6900,0,0,6,7,0.0,1,1,0,0,2,0,0,1251,0.0,0,1,3,0,-1,-1,0,0,1,0.0,10,0,False,False,False,False,False,False,0.0,-2,-2,PConc,1.5Fin,None,1Fam,RM,none,Lvl,WD ,Gable,MetalSd
test,93,4671,-1,0,8,5,0.0,1,1,3,0,2,0,0,1228,0.0,0,1,3,2,1,0,0,0,10,767.0,19,288,True,True,False,False,False,False,0.0,-1,1,PConc,1Story,None,TwnhsE,RL,none,HLS,WD ,Gable,HdBoard
test,94,6125,0,0,5,7,0.0,2,1,-1,0,3,0,0,1274,0.0,0,1,3,0,-1,0,0,0,3,306.0,9,192,False,False,True,False,False,False,0.0,-2,-2,CBlock,1.5Fin,None,1Fam,RM,none,Lvl,CWD,Gable,MetalSd
test,95,9863,0,0,6,6,0.0,1,1,-2,-1,1,0,0,1642,1.0,1,1,3,2,1,0,0,0,3,406.0,57,0,False,False,False,False,False,False,0.0,-2,-2,BrkTil,2Story,None,1Fam,RM,Pave,Lvl,WD ,Gambrel,Wd Sdng
test,96,9571,0,0,5,6,0.0,1,1,-1,0,1,-1,0,1509,0.0,0,1,3,1,1,0,0,0,7,870.0,52,734,True,False,False,False,True,False,0.0,1,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Hip,Wd Sdng
test,97,4590,0,0,8,5,108.0,1,2,3,0,3,0,0,1554,0.0,0,1,3,2,1,0,0,0,5,24.0,1,229,True,True,False,False,False,False,0.0,-1,-1,PConc,1Story,Stone,Twnhs,RL,none,Lvl,CWD,Gable,VinylSd
test,98,8450,0,0,6,5,0.0,1,1,3,0,3,0,0,1677,0.0,1,1,3,0,1,0,0,0,9,472.0,7,68,False,True,False,False,False,False,0.0,-2,-1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,99,8400,0,0,8,6,0.0,1,1,3,0,3,0,0,1665,0.0,1,1,3,0,1,0,0,0,11,643.0,8,45,False,True,False,False,False,False,0.0,-2,1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,100,14694,-1,0,8,9,450.0,3,2,3,2,3,0,0,1694,0.0,0,1,3,2,1,0,0,0,6,1388.0,1,846,True,True,False,True,False,False,0.0,2,1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
test,101,14250,0,0,6,5,360.0,1,1,0,0,1,0,0,1790,0.0,0,1,3,2,1,0,0,1500,9,0.0,51,40,False,True,False,False,False,False,0.0,-2,1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,Plywood
test,102,6951,-1,0,5,5,0.0,1,1,2,0,1,0,0,923,0.0,0,1,3,0,1,0,0,0,10,658.0,23,362,True,False,False,False,False,False,0.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
test,103,12720,0,-1,10,5,680.0,1,1,3,0,3,0,0,2470,0.0,1,1,3,2,1,0,3,0,2,2257.0,5,435,True,True,False,False,True,False,0.0,2,1,PConc,1Story,Stone,1Fam,RL,none,HLS,WD ,Hip,MetalSd
test,104,11988,-1,0,6,6,0.0,1,1,-1,0,3,-1,0,1244,0.0,1,1,3,2,1,0,0,0,5,777.0,50,40,False,True,False,False,False,False,0.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,105,3880,0,0,5,9,0.0,2,1,2,0,2,0,0,866,0.0,0,1,3,0,0,0,0,0,8,329.0,10,100,True,True,False,False,False,False,0.0,-2,0,CBlock,1Story,None,1Fam,RM,none,Lvl,WD ,Gable,VinylSd
test,106,7685,-1,0,6,5,112.0,1,1,2,0,2,0,0,1501,0.0,1,1,3,1,1,0,0,0,5,518.0,12,253,True,True,False,False,False,False,0.0,-2,1,PConc,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
test,107,18837,-1,0,6,5,0.0,1,1,2,-2,1,0,0,1891,1.0,0,1,3,1,1,0,0,0,4,733.0,32,69,False,True,False,False,False,False,0.0,-1,-1,PConc,1.5Fin,None,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
test,108,11136,0,0,6,5,0.0,1,1,0,0,1,0,0,1921,0.0,0,2,3,0,1,0,0,0,7,0.0,42,180,False,True,False,False,False,False,0.0,-2,-2,CBlock,1Story,None,Duplex,RL,none,Lvl,WD ,Gable,BrkFace
test,109,10773,0,0,4,3,72.0,-1,1,2,0,1,0,0,1832,0.0,0,2,3,0,0,0,0,0,5,704.0,43,58,False,True,False,False,False,False,0.0,-2,0,CBlock,1Story,BrkFace,Duplex,RL,none,Lvl,WD ,Gable,Plywood
test,110,10200,0,0,6,5,440.0,1,1,-2,0,1,0,0,1434,0.0,0,1,3,2,1,0,0,0,6,844.0,35,101,True,True,False,False,False,False,0.0,-2,-1,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,Plywood
test,111,7500,0,0,8,5,0.0,1,1,0,0,3,0,0,1874,0.0,1,1,3,1,1,0,0,0,3,0.0,8,134,False,True,False,False,False,False,0.0,-2,1,PConc,2Story,None,1Fam,FV,none,Lvl,WD ,Gable,VinylSd
test,112,11800,0,0,4,7,0.0,1,0,0,0,3,0,0,1382,0.0,0,1,0,1,1,0,0,0,5,0.0,5,40,False,True,False,False,False,False,0.0,none,-1,Slab,SLvl,None,1Fam,RM,none,Lvl,WD ,Gable,Stucco
test,113,17217,0,0,5,5,0.0,1,1,0,0,3,0,0,1140,0.0,0,1,3,0,0,0,0,0,7,0.0,0,92,True,True,False,False,False,False,0.0,-2,0,PConc,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,114,16196,-1,0,7,5,0.0,1,1,3,0,3,0,0,1494,0.0,0,1,3,-1,1,0,0,0,8,1443.0,9,427,True,True,False,False,False,False,0.0,2,-1,PConc,1Story,None,1Fam,RL,none,Low,WD ,Gable,VinylSd
test,115,35760,-1,0,10,5,1378.0,2,1,3,0,3,0,0,3627,0.0,1,1,3,1,1,0,0,0,7,1387.0,10,437,True,True,False,False,False,False,0.0,2,1,PConc,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,HdBoard
test,116,7630,0,0,5,9,0.0,2,1,0,0,2,0,0,1812,0.0,0,2,3,-2,1,-1,0,0,5,0.0,14,384,True,False,True,False,False,False,0.0,-2,-2,BrkTil,2Story,None,2fmCon,RM,none,Lvl,WD ,Gable,Wd Sdng
test,117,2016,0,0,5,5,304.0,1,1,0,0,1,0,0,1302,0.0,1,1,3,0,1,0,0,0,4,0.0,37,0,False,False,False,False,False,False,0.0,-2,-2,CBlock,2Story,BrkFace,TwnhsE,RM,none,Lvl,WD ,Gable,HdBoard
test,118,10816,-1,0,9,5,364.0,1,1,3,0,3,0,0,1720,0.0,0,1,3,2,1,0,0,0,11,1104.0,1,312,True,True,False,False,False,False,0.0,2,-1,PConc,1Story,Stone,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,119,9978,-1,0,6,6,20.0,1,1,3,0,3,0,0,1604,0.0,1,1,3,2,1,0,0,0,6,602.0,12,396,True,True,False,False,False,False,0.0,-2,1,PConc,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,120,12291,-1,0,10,5,754.0,1,1,3,0,3,0,0,1966,0.0,0,1,3,2,1,0,0,0,10,1572.0,0,128,True,True,False,False,False,False,0.0,1,1,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,New,Hip,CemntBd
test,121,11065,-1,0,8,5,788.0,1,1,0,0,3,0,0,1970,0.0,1,1,3,2,1,0,0,0,10,0.0,0,251,True,True,False,False,False,False,0.0,-1,1,PConc,2Story,Stone,1Fam,RL,none,Lvl,New,Gable,VinylSd
test,122,8147,0,0,9,5,230.0,1,1,3,0,3,0,0,1714,0.0,0,1,3,2,1,0,0,0,8,1191.0,1,211,True,True,False,False,False,False,0.0,2,1,PConc,1Story,BrkFace,TwnhsE,RL,none,HLS,WD ,Hip,MetalSd
test,123,13869,-1,0,6,6,0.0,1,1,3,0,2,0,0,1470,1.0,0,1,3,0,1,0,0,0,7,182.0,10,75,False,True,False,False,False,False,0.0,1,1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,124,6204,0,0,4,5,0.0,1,-1,0,0,1,0,481,2230,0.0,0,1,3,0,1,0,0,0,3,0.0,56,188,False,True,False,False,False,False,0.0,-2,-2,PConc,2.5Fin,None,1Fam,RL,none,Bnk,WD ,Gable,Wd Sdng
test,125,12151,-1,0,9,5,368.0,1,1,3,0,3,0,0,2331,0.0,1,1,3,2,1,0,0,0,8,1249.0,3,255,True,True,False,False,False,False,0.0,1,1,PConc,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,CemntBd
test,126,9560,-1,0,5,7,0.0,2,1,-1,0,3,0,0,864,0.0,0,1,3,0,1,0,0,0,6,360.0,34,0,False,False,False,False,False,False,0.0,-1,-1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Hip,MetalSd
test,127,8923,0,0,5,7,0.0,1,1,1,0,2,0,0,1008,0.0,0,1,3,0,1,0,0,0,5,643.0,1,18,False,True,False,False,False,False,0.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,Wd Sdng
test,128,5520,-1,0,5,7,0.0,2,1,2,0,1,0,0,1216,0.0,0,1,3,2,-1,0,0,0,4,68.0,11,180,False,False,True,False,False,False,0.0,-2,-1,BrkTil,1.5Fin,None,1Fam,RM,none,Lvl,WD ,Gable,AsbShng
test,129,12606,-1,0,9,5,120.0,1,1,0,0,3,0,0,1530,0.0,0,1,3,2,1,0,0,0,5,0.0,1,348,True,True,False,False,False,False,0.0,1,-1,PConc,1Story,Stone,1Fam,FV,none,Lvl,WD ,Gable,VinylSd
test,130,8660,-1,0,5,5,113.0,2,1,3,0,1,0,0,1025,0.0,0,1,3,-1,1,0,0,0,7,502.0,31,127,True,False,False,False,False,False,0.0,1,-2,CBlock,SLvl,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,131,9042,-1,0,6,5,0.0,1,1,3,0,2,0,0,1638,0.0,1,1,3,1,1,0,0,0,7,828.0,10,138,True,True,False,False,False,False,0.0,2,1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,132,11227,0,0,5,5,0.0,2,2,-1,2,3,0,0,1440,0.0,1,1,3,1,1,0,0,0,3,720.0,42,230,True,True,False,False,False,False,0.0,-2,-2,CBlock,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
test,133,11380,-1,0,6,8,216.0,1,1,3,0,2,0,0,1128,0.0,0,1,3,2,1,0,0,1500,1,944.0,2,238,True,False,False,False,False,False,0.0,2,-2,CBlock,SFoyer,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
test,134,2280,0,0,6,5,216.0,1,1,3,0,2,0,0,1549,0.0,1,1,3,0,1,0,0,0,4,550.0,9,32,False,True,False,False,False,False,0.0,-2,-2,PConc,2Story,Stone,Twnhs,FV,Pave,Lvl,WD ,Gable,MetalSd
test,135,10452,-1,0,7,6,371.0,2,1,2,1,3,0,0,2133,0.0,1,1,3,1,1,0,0,0,7,678.0,25,86,False,False,True,False,False,False,0.0,-2,-2,BrkTil,1.5Fin,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,Wd Sdng
test,136,9910,0,0,7,6,0.0,1,1,0,0,3,0,0,1369,0.0,0,1,3,0,1,0,0,0,9,0.0,0,203,False,True,False,False,False,False,0.0,-2,-2,PConc,1Story,None,1Fam,RL,none,Lvl,New,Gable,VinylSd
test,137,13072,0,0,7,5,0.0,1,1,0,0,3,0,0,1114,0.0,1,1,3,0,1,0,0,0,5,0.0,4,350,True,True,False,False,False,False,0.0,-2,-2,PConc,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,138,3901,0,0,6,5,182.0,1,1,2,0,3,0,0,1302,0.0,1,1,3,2,1,0,0,0,8,866.0,1,160,True,True,False,False,False,False,0.0,1,-1,PConc,1Story,Stone,Twnhs,RL,none,Lvl,New,Gable,VinylSd
test,139,11625,-1,0,5,7,0.0,1,1,2,0,1,0,0,816,0.0,0,1,3,0,1,0,0,0,5,596.0,24,330,True,False,False,False,False,False,0.0,-2,1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
test,140,9360,0,0,6,7,0.0,1,1,2,0,1,0,0,1381,0.0,1,1,3,1,1,0,0,0,3,982.0,4,0,False,False,False,False,False,False,0.0,-2,-1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Hip,Plywood
test,141,9717,0,0,5,6,0.0,1,1,3,-1,2,-1,0,1078,0.0,0,1,3,0,1,0,0,0,4,1078.0,14,478,True,False,True,False,False,False,0.0,-1,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Hip,MetalSd
test,142,10320,0,0,6,7,0.0,1,1,0,0,3,0,0,1469,0.0,0,1,3,0,1,0,0,0,6,0.0,13,296,True,False,True,False,False,False,0.0,-2,-2,CBlock,1.5Fin,None,1Fam,RM,Grvl,Lvl,WD ,Gable,MetalSd
test,143,31220,-1,0,6,2,0.0,1,1,0,0,1,-1,0,1474,0.0,0,1,1,2,1,0,0,750,5,0.0,56,144,False,False,True,False,False,False,0.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Bnk,WD ,Hip,BrkFace
test,144,8050,0,0,5,8,0.0,2,0,0,0,2,0,0,1137,0.0,1,1,2,0,0,0,0,0,4,0.0,15,0,False,False,False,False,False,False,0.0,none,0,Slab,1.5Fin,None,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
test,145,7596,0,0,5,5,360.0,1,1,0,0,2,0,0,1960,0.0,0,2,3,0,1,-1,0,0,7,0.0,57,0,False,False,False,False,False,False,0.0,-2,-2,CBlock,2Story,BrkFace,Duplex,RM,Grvl,Lvl,COD,Hip,Wd Sdng
test,146,8094,0,0,6,6,0.0,1,1,0,0,2,-1,0,1768,0.0,0,1,3,0,-1,0,0,0,6,0.0,59,150,False,False,True,False,False,False,0.0,-2,-2,PConc,2Story,None,1Fam,RM,Grvl,Lvl,WD ,Gable,MetalSd
test,147,10900,-1,0,6,7,153.0,1,1,3,0,3,0,0,1392,0.0,1,1,3,0,1,0,0,450,3,378.0,33,36,False,True,False,False,False,False,0.0,-2,1,CBlock,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
test,148,9000,0,0,4,6,0.0,1,-1,0,0,3,0,0,864,0.0,1,1,1,0,-1,-1,0,0,6,0.0,58,190,False,True,True,False,False,False,0.0,-1,-2,Stone,2Story,None,1Fam,C (all),none,Bnk,WD ,Gable,MetalSd
test,149,15417,0,0,7,5,0.0,1,1,-2,0,1,0,0,1740,0.0,1,1,3,0,1,0,0,0,6,121.0,28,466,True,True,True,False,False,False,0.0,-1,-1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,BrkFace
test,150,11645,-1,0,7,5,0.0,1,1,0,0,3,0,0,1720,0.0,1,1,3,0,1,0,0,0,8,0.0,2,70,False,True,False,False,False,False,0.0,-2,-1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,151,10512,0,0,6,6,0.0,1,1,1,0,3,0,0,1626,0.0,1,1,3,0,1,0,0,0,5,491.0,53,366,True,False,False,False,False,False,0.0,-2,-2,CBlock,1.5Fin,None,1Fam,RL,none,Lvl,WD ,Gable,Wd Sdng
test,152,5586,-1,0,6,7,0.0,1,1,0,0,2,0,0,1198,0.0,0,1,3,0,0,-1,0,0,9,0.0,10,98,False,True,False,False,False,False,0.0,-2,0,BrkTil,1.5Fin,None,1Fam,RM,none,Bnk,ConLD,Gable,MetalSd
test,153,7838,0,0,5,5,0.0,1,1,2,0,1,0,0,900,0.0,0,1,3,-2,1,0,0,0,12,769.0,39,319,True,True,False,False,False,False,0.0,1,-1,CBlock,SFoyer,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
test,154,9022,0,0,5,8,0.0,1,1,0,0,3,0,0,792,0.0,0,1,3,0,-1,-1,0,0,5,0.0,3,436,True,False,True,False,False,False,0.0,-2,-2,BrkTil,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,155,7390,-1,0,5,7,151.0,1,1,2,0,1,0,0,1098,0.0,0,1,3,0,1,0,0,0,7,902.0,53,0,False,False,False,False,False,False,0.0,-2,-2,CBlock,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Hip,Wd Sdng
test,156,1900,0,0,4,4,0.0,1,1,0,0,3,0,0,1092,0.0,1,1,3,0,0,0,0,0,6,0.0,40,0,False,False,False,False,False,False,0.0,-2,0,CBlock,2Story,None,TwnhsE,RM,none,Lvl,WD ,Gable,CemntBd
test,157,8760,0,0,6,7,0.0,1,1,2,0,1,0,0,936,0.0,0,1,3,0,1,0,0,0,9,873.0,8,219,False,False,False,True,False,False,0.0,-2,-1,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,158,13125,-1,0,7,5,0.0,1,1,1,3,3,0,0,2127,0.0,1,1,3,1,1,0,0,0,11,682.0,16,488,True,True,True,False,False,False,0.0,-1,-1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,HdBoard
test,159,9240,0,0,8,5,396.0,1,1,0,0,3,0,0,2263,0.0,1,1,3,1,1,0,0,0,9,0.0,6,234,False,True,False,False,True,False,0.0,-2,1,PConc,2Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,160,13125,0,-1,6,5,215.0,1,1,3,0,3,0,0,1493,0.0,0,1,3,1,1,0,0,0,4,994.0,10,179,True,True,False,False,False,False,0.0,2,1,PConc,1Story,BrkFace,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,161,11767,0,0,5,6,0.0,1,1,1,0,3,0,0,1200,0.0,0,1,3,0,1,0,0,0,5,352.0,13,0,False,False,False,False,False,False,0.0,-2,-2,CBlock,1.5Fin,None,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
test,162,9250,0,0,5,7,0.0,1,1,1,-2,1,0,0,1056,1.0,0,1,3,0,1,0,0,0,7,948.0,2,390,True,False,False,False,False,False,0.0,-2,-2,CBlock,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,Wd Sdng
test,163,13693,0,0,10,5,472.0,1,1,3,0,3,0,0,2674,0.0,1,1,3,2,1,0,0,0,3,2288.0,2,410,True,True,False,False,False,False,0.0,2,1,PConc,1Story,Stone,1Fam,RL,none,Lvl,WD ,Hip,VinylSd
test,164,6472,0,0,9,5,500.0,1,1,0,0,3,0,0,1456,0.0,0,1,3,2,1,0,0,0,4,0.0,1,234,True,True,False,False,False,False,0.0,-2,-1,PConc,1Story,BrkFace,TwnhsE,RL,none,Lvl,WD ,Hip,VinylSd
test,165,10206,0,0,8,5,468.0,1,1,3,0,3,0,0,1563,0.0,0,1,3,2,1,0,0,0,10,33.0,1,243,True,True,False,False,False,False,0.0,-2,-1,PConc,1Story,Stone,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,166,13695,0,0,6,5,0.0,1,1,3,0,3,0,0,1114,0.0,0,1,3,0,1,0,0,0,7,814.0,4,78,False,True,False,False,False,False,0.0,-2,-2,PConc,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,167,3203,0,0,7,5,14.0,1,1,3,0,3,0,0,1145,0.0,0,1,3,0,1,0,0,0,1,16.0,4,216,True,True,False,False,False,False,0.0,1,1,PConc,1Story,BrkFace,TwnhsE,RL,none,Lvl,WD ,Gable,VinylSd
test,168,9512,-1,0,7,5,0.0,1,1,2,0,3,0,0,2318,0.0,1,1,3,3,1,0,0,0,6,788.0,0,246,False,True,False,False,False,False,0.0,-2,1,PConc,2Story,None,1Fam,FV,none,Lvl,New,Gable,VinylSd
test,169,9750,0,0,7,5,50.0,1,1,3,0,3,0,0,1445,0.0,0,1,3,0,1,0,0,0,6,24.0,4,35,False,True,False,False,False,False,0.0,-1,-2,PConc,1Story,Stone,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,170,15623,-1,0,10,5,0.0,1,1,3,0,3,0,0,4476,0.0,1,1,3,1,1,0,3,0,7,2096.0,11,249,True,True,False,False,False,True,0.0,1,1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Hip,Wd Sdng
test,171,8072,0,0,5,5,0.0,2,2,2,0,3,0,0,990,0.0,0,1,3,0,1,0,0,0,5,746.0,14,64,False,True,False,False,False,False,0.0,-2,-2,PConc,1Story,None,1Fam,RL,none,Lvl,WD ,Gable,VinylSd
test,172,11679,-1,0,5,5,96.0,1,1,2,-1,3,0,0,1560,1.0,0,1,1,-1,1,0,0,0,5,1776.0,44,850,True,True,True,False,False,False,0.0,2,1,CBlock,SLvl,Stone,1Fam,RL,none,Lvl,WD ,Gable,Plywood
test,173,2544,0,0,7,5,0.0,1,1,0,0,3,0,80,1223,0.0,1,1,3,0,1,0,0,0,7,0.0,1,166,False,True,False,False,False,False,0.0,-2,-1,PConc,2Story,None,Twnhs,FV,Pave,Lvl,WD ,Gable,MetalSd
test,174,10832,-1,0,7,5,0.0,1,1,0,0,3,0,0,1895,0.0,1,1,3,1,1,0,0,500,10,0.0,12,189,True,True,False,False,False,False,0.0,-2,1,PConc,2Story,None,1Fam,RL,none,Lvl,WD ,Gable,MetalSd
